2049,sum_top_down,sum_bottom_up,count_top_down,count_bottom_up,diff,_count,over_median,winner
whose attention,0.515897435897,0.484102564103,0.5,0.5,0.03,2,False,top_down
whose ballpark,0.490117289314,0.509882710686,0.5,0.5,-0.02,2,False,bottom_up
whose bathroom,0.497226720938,0.502773279062,0.5,0.5,-0.01,5,True,bottom_up
whose bed,0.471181240412,0.528818759588,0.5,0.5,-0.06,2,False,bottom_up
whose bedroom,0.501190180126,0.498809819874,0.5,0.5,0.0,2,False,top_down
whose bench,0.49220960501,0.50779039499,0.5,0.5,-0.02,2,False,bottom_up
whose bike,0.488611967329,0.511388032671,0.5,0.5,-0.02,6,True,bottom_up
whose bikes,0.477961344645,0.522038655355,0.5,0.5,-0.04,2,False,bottom_up
whose birthday,0.51684775005,0.48315224995,0.5,0.5,0.03,76,True,top_down
whose blood,0.586942214032,0.413057785968,0.5,0.5,0.17,2,False,top_down
whose boat,0.53281188657,0.46718811343,0.5,0.5,0.07,2,False,top_down
whose book,0.526075930057,0.473924069943,0.5,0.5,0.05,3,True,top_down
whose building,0.522851673998,0.477148326002,0.5,0.5,0.05,2,False,top_down
whose bust,0.519356820975,0.480643179025,0.5,0.5,0.04,2,False,top_down
whose cat,0.496311682778,0.503688317222,0.5,0.5,-0.01,3,True,bottom_up
whose chair,0.498173793943,0.501826206057,0.5,0.5,-0.0,1,False,bottom_up
whose child,0.508120409641,0.491879590359,0.5,0.5,0.02,2,False,top_down
whose cleaners,0.520112359551,0.479887640449,0.5,0.5,0.04,2,False,top_down
whose concert,0.499541951824,0.500458048176,0.5,0.5,-0.0,1,False,bottom_up
whose corner,0.533686536718,0.466313463282,0.5,0.5,0.07,2,False,top_down
whose country,0.501456102784,0.498543897216,0.5,0.5,0.0,3,True,top_down
whose curtains,0.50135501355,0.49864498645,0.5,0.5,0.0,2,False,top_down
whose desk,0.519360090607,0.480639909393,0.5,0.5,0.04,1,False,top_down
whose diner,0.509140435835,0.490859564165,0.5,0.5,0.02,1,False,top_down
whose dog,0.485307548743,0.514692451257,0.5,0.5,-0.03,4,True,bottom_up
whose donut,0.54377140411,0.45622859589,0.5,0.5,0.09,2,False,top_down
whose donuts,0.518024964357,0.481975035643,0.5,0.5,0.04,2,False,top_down
whose face,0.516420283321,0.483579716679,0.5,0.5,0.03,12,True,top_down
whose family,0.462936308024,0.537063691976,0.5,0.5,-0.07,2,False,bottom_up
whose favorite,0.532827014813,0.467172985187,0.5,0.5,0.07,1,False,top_down
whose feet,0.501731521132,0.498268478868,0.5,0.5,0.0,2,False,top_down
whose flag,0.499796883079,0.500203116921,0.5,0.5,-0.0,4,True,bottom_up
whose foot,0.516609616374,0.483390383626,0.5,0.5,0.03,4,True,top_down
whose glass,0.493990567473,0.506009432527,0.5,0.5,-0.01,1,False,bottom_up
whose glasses,0.527643585615,0.472356414385,0.5,0.5,0.06,2,False,top_down
whose hat,0.508798613445,0.491201386555,0.5,0.5,0.02,4,True,top_down
whose head,0.482126938848,0.517873061152,0.5,0.5,-0.04,3,True,bottom_up
whose holding,0.506134773301,0.493865226699,0.5,0.5,0.01,4,True,top_down
whose home,0.518282250899,0.481717749101,0.5,0.5,0.04,5,True,top_down
whose horse,0.479650552312,0.520349447688,0.5,0.5,-0.04,2,False,bottom_up
whose house,0.524716626377,0.475283373623,0.5,0.5,0.05,13,True,top_down
whose in,0.505646833132,0.494353166868,0.5,0.5,0.01,2,False,top_down
whose jacket,0.478272138229,0.521727861771,0.5,0.5,-0.04,1,False,bottom_up
whose jackets,0.490423767154,0.509576232846,0.5,0.5,-0.02,1,False,bottom_up
whose kitchen,0.513560831772,0.486439168228,0.5,0.5,0.03,2,False,top_down
whose lap,0.505690447954,0.494309552046,0.5,0.5,0.01,4,True,top_down
whose leg,0.509965200886,0.490034799114,0.5,0.5,0.02,2,False,top_down
whose legs,0.465585149943,0.534414850057,0.5,0.5,-0.07,2,False,bottom_up
whose lodge,0.549103828614,0.450896171386,0.5,0.5,0.1,2,False,top_down
whose logo,0.522423673086,0.477576326914,0.5,0.5,0.04,7,True,top_down
whose market,0.535119009015,0.464880990985,0.5,0.5,0.07,2,False,top_down
whose motorcycle,0.504391001824,0.495608998176,0.5,0.5,0.01,2,False,top_down
whose mouth,0.490916218501,0.509083781499,0.5,0.5,-0.02,6,True,bottom_up
whose name,0.504603919381,0.495396080619,0.5,0.5,0.01,29,True,top_down
whose office,0.519158308608,0.480841691392,0.5,0.5,0.04,4,True,top_down
whose party,0.521939312151,0.478060687849,0.5,0.5,0.04,3,True,top_down
whose performing,0.477664589721,0.522335410279,0.5,0.5,-0.04,2,False,bottom_up
whose pets,0.520919394132,0.479080605868,0.5,0.5,0.04,2,False,top_down
whose photo,0.49449958905,0.50550041095,0.5,0.5,-0.01,2,False,bottom_up
whose photograph,0.485072094996,0.514927905004,0.5,0.5,-0.03,1,False,bottom_up
whose photography,0.490323198774,0.509676801226,0.5,0.5,-0.02,2,False,bottom_up
whose picnic,0.485334736288,0.514665263712,0.5,0.5,-0.03,2,False,bottom_up
whose picture,0.524398024398,0.475601975602,0.5,0.5,0.05,12,True,top_down
whose plane,0.520888649884,0.479111350116,0.5,0.5,0.04,4,True,top_down
whose portrait,0.508330131675,0.491669868325,0.5,0.5,0.02,2,False,top_down
whose property,0.50851348766,0.49148651234,0.5,0.5,0.02,3,True,top_down
whose reflection,0.478544071285,0.521455928715,0.5,0.5,-0.04,2,False,bottom_up
whose restaurant,0.524109723845,0.475890276155,0.5,0.5,0.05,4,True,top_down
whose robotics,0.506533996683,0.493466003317,0.5,0.5,0.01,1,False,top_down
whose room,0.51505442168,0.48494557832,0.5,0.5,0.03,17,True,top_down
whose shadow,0.485895391032,0.514104608968,0.5,0.5,-0.03,14,True,bottom_up
whose shadows,0.478446072585,0.521553927415,0.5,0.5,-0.04,2,False,bottom_up
whose shirt,0.492075441794,0.507924558206,0.5,0.5,-0.02,2,False,bottom_up
whose shoe,0.527567816445,0.472432183555,0.5,0.5,0.06,2,False,top_down
whose shoes,0.521860738996,0.478139261004,0.5,0.5,0.04,1,False,top_down
whose statue,0.51973384377,0.48026615623,0.5,0.5,0.04,2,False,top_down
whose sticker,0.483839712091,0.516160287909,0.5,0.5,-0.03,2,False,bottom_up
whose stripes,0.511682242991,0.488317757009,0.5,0.5,0.02,1,False,top_down
whose surfboard,0.484058168908,0.515941831092,0.5,0.5,-0.03,1,False,bottom_up
whose tennis,0.4967212363,0.5032787637,0.5,0.5,-0.01,2,False,bottom_up
whose tie,0.50989321608,0.49010678392,0.5,0.5,0.02,2,False,top_down
whose tongue,0.505086774387,0.494913225613,0.5,0.5,0.01,1,False,top_down
whose towel,0.496937086093,0.503062913907,0.5,0.5,-0.01,1,False,bottom_up
whose toys,0.497883037841,0.502116962159,0.5,0.5,-0.0,1,False,bottom_up
whose turn,0.539397821909,0.460602178091,0.5,0.5,0.08,1,False,top_down
whose umbrella,0.484567407644,0.515432592356,0.5,0.5,-0.03,1,False,bottom_up
whose wine,0.511021927529,0.488978072471,0.5,0.5,0.02,1,False,top_down
why,0.486509843998,0.513490156002,0.5,0.5,-0.03,4203,True,bottom_up
why is the,0.494349952706,0.505650047294,0.5,0.5,-0.01,2640,True,bottom_up
will 2,0.506462174737,0.493537825263,0.5,0.5,0.01,2,False,top_down
will a,0.496567505721,0.503432494279,0.5,0.5,-0.01,13,True,bottom_up
will all,0.506896193087,0.493103806913,0.5,0.5,0.01,18,True,top_down
will an,0.532501267106,0.467498732894,0.5,0.5,0.07,1,False,top_down
will any,0.502157783162,0.497842216838,0.5,0.5,0.0,7,True,top_down
will anyone,0.506015499395,0.493984500605,0.5,0.5,0.01,21,True,top_down
will be,0.503216857124,0.496783142876,0.5,0.5,0.01,4,True,top_down
will both,0.508183471408,0.491816528592,0.5,0.5,0.02,1,False,top_down
will chicken,0.49598600247,0.50401399753,0.5,0.5,-0.01,2,False,bottom_up
will children,0.499984284637,0.500015715363,0.5,0.5,-0.0,4,True,bottom_up
will coffee,0.521032533985,0.478967466015,0.5,0.5,0.04,2,False,top_down
will eating,0.483197512022,0.516802487978,0.5,0.5,-0.03,2,False,bottom_up
will everyone,0.50048113183,0.49951886817,0.5,0.5,0.0,2,False,top_down
will grass,0.499694935937,0.500305064063,0.5,0.5,-0.0,2,False,bottom_up
will he,0.504132968104,0.495867031896,0.5,0.5,0.01,99,True,top_down
will his,0.499275329499,0.500724670501,0.5,0.5,-0.0,3,True,bottom_up
will i,0.49769613819,0.50230386181,0.5,0.5,-0.0,6,True,bottom_up
will it,0.500811625088,0.499188374912,0.5,0.5,0.0,36,True,top_down
will many,0.481107320913,0.518892679087,0.5,0.5,-0.04,2,False,bottom_up
will more,0.495456437292,0.504543562708,0.5,0.5,-0.01,2,False,bottom_up
will one,0.510757912271,0.489242087729,0.5,0.5,0.02,4,True,top_down
will passengers,0.506612903226,0.493387096774,0.5,0.5,0.01,2,False,top_down
will people,0.501166111999,0.498833888001,0.5,0.5,0.0,5,True,top_down
will practicing,0.472530908057,0.527469091943,0.5,0.5,-0.05,2,False,bottom_up
will removing,0.515442807576,0.484557192424,0.5,0.5,0.03,1,False,top_down
will riding,0.500546721235,0.499453278765,0.5,0.5,0.0,2,False,top_down
will she,0.504705737862,0.495294262138,0.5,0.5,0.01,26,True,top_down
will someone,0.497505459177,0.502494540823,0.5,0.5,-0.0,33,True,bottom_up
will tea,0.51913269297,0.48086730703,0.5,0.5,0.04,2,False,top_down
will that,0.498370944509,0.501629055491,0.5,0.5,-0.0,11,True,bottom_up
will the,0.499387581432,0.500612418568,0.5,0.5,-0.0,624,True,bottom_up
will there,0.502944131664,0.497055868336,0.5,0.5,0.01,21,True,top_down
will these,0.497948501974,0.502051498026,0.5,0.5,-0.0,66,True,bottom_up
will they,0.503544171902,0.496455828098,0.5,0.5,0.01,45,True,top_down
will this,0.50272373505,0.49727626495,0.5,0.5,0.01,258,True,top_down
will those,0.488814927979,0.511185072021,0.5,0.5,-0.02,4,True,bottom_up
will twenty,0.509620907524,0.490379092476,0.5,0.5,0.02,2,False,top_down
will you,0.504167494372,0.495832505628,0.5,0.5,0.01,15,True,top_down
windows or,0.506187015993,0.493812984007,0.5,0.5,0.01,7,True,top_down
wines under,0.449105244507,0.550894755493,0.5,0.5,-0.1,2,False,bottom_up
winter or,0.432747586506,0.567252413494,0.5,0.5,-0.13,4,True,bottom_up
with so,0.479905437352,0.520094562648,0.5,0.5,-0.04,2,False,bottom_up
with that,0.452266110459,0.547733889541,0.5,0.5,-0.1,2,False,bottom_up
with the,0.47187887601,0.52812112399,0.5,0.5,-0.06,3,True,bottom_up
with these,0.477995151763,0.522004848237,0.5,0.5,-0.04,2,False,bottom_up
with what,0.491122044646,0.508877955354,0.5,0.5,-0.02,21,True,bottom_up
with which,0.499700929543,0.500299070457,0.5,0.5,-0.0,11,True,bottom_up
without taking,0.532866605182,0.467133394818,0.5,0.5,0.07,2,False,top_down
wool in,0.524665321841,0.475334678159,0.5,0.5,0.05,1,False,top_down
"would ""black",0.483691183189,0.516308816811,0.5,0.5,-0.03,2,False,bottom_up
"would ""brown",0.482120595761,0.517879404239,0.5,0.5,-0.04,2,False,bottom_up
"would ""house",0.505031969493,0.494968030507,0.5,0.5,0.01,2,False,top_down
"would ""magilla",0.504726205997,0.495273794003,0.5,0.5,0.01,2,False,top_down
"would ""moon",0.49659691825,0.50340308175,0.5,0.5,-0.01,2,False,bottom_up
would 'midnight',0.494507219083,0.505492780917,0.5,0.5,-0.01,2,False,bottom_up
would 5,0.514141073237,0.485858926763,0.5,0.5,0.03,1,False,top_down
would a,0.499357798801,0.500642201199,0.5,0.5,-0.0,417,True,bottom_up
would access,0.494440674427,0.505559325573,0.5,0.5,-0.01,2,False,bottom_up
would ace,0.506108290181,0.493891709819,0.5,0.5,0.01,2,False,top_down
would all,0.509972601371,0.490027398629,0.5,0.5,0.02,8,True,top_down
would an,0.504236591949,0.495763408051,0.5,0.5,0.01,8,True,top_down
would andy,0.507528286758,0.492471713242,0.5,0.5,0.02,2,False,top_down
would animals,0.496047763202,0.503952236798,0.5,0.5,-0.01,1,False,bottom_up
would any,0.511913212836,0.488086787164,0.5,0.5,0.02,4,True,top_down
would anyone,0.488187889827,0.511812110173,0.5,0.5,-0.02,2,False,bottom_up
would anything,0.498670616156,0.501329383844,0.5,0.5,-0.0,4,True,bottom_up
would be,0.498240084056,0.501759915944,0.5,0.5,-0.0,2,False,bottom_up
would bugs,0.5,0.5,0.5,0.5,0.0,2,False,top_down
would calling,0.513918819188,0.486081180812,0.5,0.5,0.03,2,False,top_down
would cars,0.480621719822,0.519378280178,0.5,0.5,-0.04,4,True,bottom_up
would children,0.503039532648,0.496960467352,0.5,0.5,0.01,5,True,top_down
would chocolate,0.506033700761,0.493966299239,0.5,0.5,0.01,2,False,top_down
would clark,0.481877599525,0.518122400475,0.5,0.5,-0.04,1,False,bottom_up
would college,0.500120264582,0.499879735418,0.5,0.5,0.0,1,False,top_down
would cowabunga,0.492536252488,0.507463747512,0.5,0.5,-0.01,2,False,bottom_up
would criminals,0.509680339857,0.490319660143,0.5,0.5,0.02,2,False,top_down
would customers,0.516129032258,0.483870967742,0.5,0.5,0.03,2,False,top_down
would deer,0.491271730506,0.508728269494,0.5,0.5,-0.02,2,False,bottom_up
would dirt,0.51176902686,0.48823097314,0.5,0.5,0.02,2,False,top_down
would dr,0.490769279654,0.509230720346,0.5,0.5,-0.02,2,False,bottom_up
would drinking,0.513066345258,0.486933654742,0.5,0.5,0.03,2,False,top_down
would each,0.519059911154,0.480940088846,0.5,0.5,0.04,2,False,top_down
would eating,0.499418491956,0.500581508044,0.5,0.5,-0.0,2,False,bottom_up
would either,0.521957460419,0.478042539581,0.5,0.5,0.04,2,False,top_down
would eyeglasses,0.517272987683,0.482727012317,0.5,0.5,0.03,2,False,top_down
would falling,0.490189988093,0.509810011907,0.5,0.5,-0.02,1,False,bottom_up
would firefighters,0.494409862815,0.505590137185,0.5,0.5,-0.01,4,True,bottom_up
would fish,0.499210394085,0.500789605915,0.5,0.5,-0.0,2,False,bottom_up
would following,0.509607854948,0.490392145052,0.5,0.5,0.02,1,False,top_down
would frequent,0.51159591195,0.48840408805,0.5,0.5,0.02,1,False,top_down
would george,0.46920313955,0.53079686045,0.5,0.5,-0.06,1,False,bottom_up
would having,0.5185721588,0.4814278412,0.5,0.5,0.04,2,False,top_down
would he,0.503998339151,0.496001660849,0.5,0.5,0.01,8,True,top_down
would homer,0.497741043903,0.502258956097,0.5,0.5,-0.0,2,False,bottom_up
would hot,0.487869705367,0.512130294633,0.5,0.5,-0.02,2,False,bottom_up
would i,0.507044762446,0.492955237554,0.5,0.5,0.01,7,True,top_down
would it,0.499815898084,0.500184101916,0.5,0.5,-0.0,131,True,bottom_up
would ivory,0.476202653029,0.523797346971,0.5,0.5,-0.05,2,False,bottom_up
would liam,0.468566744435,0.531433255565,0.5,0.5,-0.06,1,False,bottom_up
would liberace,0.528712129939,0.471287870061,0.5,0.5,0.06,2,False,top_down
would many,0.506917581952,0.493082418048,0.5,0.5,0.01,6,True,top_down
would martha,0.504514011021,0.495485988979,0.5,0.5,0.01,1,False,top_down
would men,0.513059250302,0.486940749698,0.5,0.5,0.03,2,False,top_down
would minors,0.498721689175,0.501278310825,0.5,0.5,-0.0,2,False,bottom_up
would mittens,0.499068529607,0.500931470393,0.5,0.5,-0.0,1,False,bottom_up
would more,0.497178040021,0.502821959979,0.5,0.5,-0.01,2,False,bottom_up
would most,0.50096724227,0.49903275773,0.5,0.5,0.0,29,True,top_down
would ms.,0.48019317572,0.51980682428,0.5,0.5,-0.04,2,False,bottom_up
would nikon,0.513713152315,0.486286847685,0.5,0.5,0.03,1,False,top_down
would now,0.497600307161,0.502399692839,0.5,0.5,-0.0,3,True,bottom_up
would nutritionists,0.4951701427,0.5048298573,0.5,0.5,-0.01,2,False,bottom_up
would odor,0.500208625725,0.499791374275,0.5,0.5,0.0,2,False,top_down
would one,0.501828651467,0.498171348533,0.5,0.5,0.0,32,True,top_down
would parking,0.504101463907,0.495898536093,0.5,0.5,0.01,2,False,top_down
would patrick,0.486361960929,0.513638039071,0.5,0.5,-0.03,1,False,bottom_up
would people,0.500011634996,0.499988365004,0.5,0.5,0.0,14,True,top_down
would pine,0.495459065297,0.504540934703,0.5,0.5,-0.01,1,False,bottom_up
would pineapple,0.501207764617,0.498792235383,0.5,0.5,0.0,2,False,top_down
would relish,0.508173891984,0.491826108016,0.5,0.5,0.02,2,False,top_down
would security,0.501084037148,0.498915962852,0.5,0.5,0.0,2,False,top_down
would she,0.50625415835,0.49374584165,0.5,0.5,0.01,1,False,top_down
would shorts,0.507497520275,0.492502479725,0.5,0.5,0.01,1,False,top_down
would sitting,0.498888735611,0.501111264389,0.5,0.5,-0.0,4,True,bottom_up
would some,0.498190632255,0.501809367745,0.5,0.5,-0.0,2,False,bottom_up
would somebody,0.494448331457,0.505551668543,0.5,0.5,-0.01,2,False,bottom_up
would someone,0.503428448712,0.496571551288,0.5,0.5,0.01,47,True,top_down
would something,0.489864912454,0.510135087546,0.5,0.5,-0.02,4,True,bottom_up
would that,0.496868149076,0.503131850924,0.5,0.5,-0.01,7,True,bottom_up
would the,0.500074225774,0.499925774226,0.5,0.5,0.0,151,True,top_down
would there,0.495875286612,0.504124713388,0.5,0.5,-0.01,10,True,bottom_up
would these,0.500582643853,0.499417356147,0.5,0.5,0.0,85,True,top_down
would they,0.500085748585,0.499914251415,0.5,0.5,0.0,4,True,top_down
would this,0.499083402347,0.500916597653,0.5,0.5,-0.0,562,True,bottom_up
would those,0.502054456802,0.497945543198,0.5,0.5,0.0,4,True,top_down
would today,0.490912507718,0.509087492282,0.5,0.5,-0.02,2,False,bottom_up
would traffic,0.501796114812,0.498203885188,0.5,0.5,0.0,2,False,top_down
would tsa,0.510267636902,0.489732363098,0.5,0.5,0.02,2,False,top_down
would two,0.506923529907,0.493076470093,0.5,0.5,0.01,4,True,top_down
would we,0.495343817453,0.504656182547,0.5,0.5,-0.01,2,False,bottom_up
would windex,0.489788506132,0.510211493868,0.5,0.5,-0.02,2,False,bottom_up
would wolves,0.485491610576,0.514508389424,0.5,0.5,-0.03,2,False,bottom_up
would you,0.500158642214,0.499841357786,0.5,0.5,0.0,601,True,top_down
would your,0.496838355351,0.503161644649,0.5,0.5,-0.01,2,False,bottom_up
wouldn't it,0.511028763014,0.488971236986,0.5,0.5,0.02,1,False,top_down
wouldn't one,0.500641680417,0.499358319583,0.5,0.5,0.0,2,False,top_down
wouldn't you,0.48835843683,0.51164156317,0.5,0.5,-0.02,6,True,bottom_up
"wristwatch, bracelet",0.574954497821,0.425045502179,0.5,0.5,0.15,2,False,top_down
written in,0.509482982593,0.490517017407,0.5,0.5,0.02,2,False,top_down
yes he,0.486440102595,0.513559897405,0.5,0.5,-0.03,4,True,bottom_up
yes it,0.486374302587,0.513625697413,0.5,0.5,-0.03,21,True,bottom_up
yes on,0.492979719189,0.507020280811,0.5,0.5,-0.01,1,False,bottom_up
yes she,0.502084168337,0.497915831663,0.5,0.5,0.0,2,False,top_down
yes she's,0.501204885262,0.498795114738,0.5,0.5,0.0,2,False,top_down
yes the,0.503860969433,0.496139030567,0.5,0.5,0.01,8,True,top_down
yes there,0.492168993674,0.507831006326,0.5,0.5,-0.02,6,True,bottom_up
yes they,0.491857691111,0.508142308889,0.5,0.5,-0.02,3,True,bottom_up
yes this,0.498360436325,0.501639563675,0.5,0.5,-0.0,2,False,bottom_up
yes very,0.474871039057,0.525128960943,0.5,0.5,-0.05,2,False,bottom_up
"yes, it",0.475361096251,0.524638903749,0.5,0.5,-0.05,6,True,bottom_up
"yes, the",0.507106244175,0.492893755825,0.5,0.5,0.01,2,False,top_down
"yes, this",0.482990261385,0.517009738615,0.5,0.5,-0.03,4,True,bottom_up
"yes, you",0.510741138561,0.489258861439,0.5,0.5,0.02,2,False,top_down
