_q_type,sum_bottom_up,count_bottom_up,_count,winner,my_score,base_score,above_median,o_top_down,o_bottom_up,_diff,diff_score,percen
what is the person,0.48785646377,0.5,1758,top_down,1432.2,1497.4,True,1541193.99863,1468106.88989,0.0242870724607,-65.2,0.396
what is the woman,0.480376110585,0.5,1747,top_down,1267.2,1330.6,True,1491693.13207,1379023.86623,0.0392477788295,-63.4,0.394
what is this,0.494454909274,0.5,3970,top_down,3124.9,3249.4,True,3384982.11038,3310725.49805,0.0110901814522,-124.5,0.895
what kind of,0.509157726879,0.5,11192,bottom_up,7860.3,8272.0,True,8602970.9193,8923985.07127,-0.0183154537581,-411.7,2.522
what number is,0.501764001924,0.5,1668,bottom_up,302.1,417.2,True,986938.224575,993926.723737,-0.0035280038489,-115.1,0.376
what room is,0.489646038736,0.5,1647,top_down,1587.3,1604.9,True,1526765.9216,1464816.4653,0.0207079225273,-17.6,0.371
what sport is,0.493154981421,0.5,2527,top_down,2438.9,2454.0,True,2607088.16743,2536669.92797,0.0136900371589,-15.1,0.569
what time,0.496186029794,0.5,2938,top_down,1210.0,1295.9,True,1903516.00191,1874696.0257,0.00762794041134,-85.9,0.662
what type of,0.507552407667,0.5,7962,bottom_up,5577.3,5926.9,True,6177548.9292,6367032.51537,-0.0151048153349,-349.6,1.794
when a,0.520005639822,0.5,2,bottom_up,2.0,1.0,False,1472.48537522,1595.22853432,-0.0400112796445,1.0,0.0
when are,0.530796197975,0.5,3,bottom_up,2.2,2.2,True,2082.45719335,2355.82140618,-0.0615923959497,0.0,0.001
when can,0.535134912064,0.5,2,bottom_up,0.9,1.6,False,1101.92855066,1268.49800804,-0.0702698241271,-0.7,0.0
when compared,0.519566281234,0.5,2,bottom_up,1.0,1.0,False,1480.76498289,1601.3771005,-0.0391325624679,0.0,0.0
when departing,0.50542833941,0.5,2,bottom_up,2.0,2.0,False,1139.33129975,1164.34153583,-0.0108566788195,0.0,0.0
when did,0.512628504875,0.5,14,bottom_up,4.4,5.3,True,9353.25123693,9837.96394592,-0.0252570097498,-0.9,0.003
when diving,0.505036056218,0.5,1,bottom_up,1.0,1.0,False,858.027940925,875.488109495,-0.0100721124363,0.0,0.0
when do,0.518378256976,0.5,6,bottom_up,2.6,2.6,True,3938.59068395,4239.1769127,-0.0367565139512,0.0,0.001
when does,0.517626825445,0.5,5,bottom_up,2.0,2.3,True,3093.31359628,3319.38462048,-0.0352536508896,-0.3,0.001
when is,0.521805925319,0.5,23,bottom_up,13.3,13.3,True,15033.9841932,16405.1008755,-0.0436118506383,0.0,0.005
when it,0.527377232081,0.5,2,bottom_up,1.0,1.0,False,1148.48714507,1281.54209395,-0.0547544641623,0.0,0.0
when people,0.518647858229,0.5,2,bottom_up,1.3,1.3,False,1270.11204836,1368.52178775,-0.0372957164581,0.0,0.0
when pulled,0.460256698053,0.5,2,top_down,2.0,2.0,False,1669.56037907,1423.68852842,0.0794866038936,0.0,0.0
when the,0.495547017678,0.5,8,top_down,5.9,6.2,True,5840.32835243,5737.21912395,0.00890596464314,-0.3,0.002
when this,0.505334000582,0.5,5,bottom_up,3.9,4.6,True,4247.6829295,4339.2887534,-0.0106680011631,-0.7,0.001
when was,0.508430030637,0.5,114,bottom_up,43.5,48.3,True,74127.9477997,76670.4174783,-0.0168600612741,-4.8,0.026
when were,0.550342659152,0.5,10,bottom_up,5.2,5.2,True,6333.23801401,7751.34915645,-0.100685318304,0.0,0.002
when will,0.523664524635,0.5,22,bottom_up,14.0,17.6,True,14610.6015936,16062.3219009,-0.0473290492709,-3.6,0.005
when would,0.513465612259,0.5,4,bottom_up,3.4,3.4,True,2811.81235542,2967.45510494,-0.0269312245174,0.0,0.001
when year,0.503171692513,0.5,2,bottom_up,1.3,0.0,False,1318.35546799,1335.18791536,-0.0063433850257,1.3,0.0
where activity,0.469806359534,0.5,2,top_down,1.8,1.2,False,1559.69974349,1382.05516349,0.0603872809324,0.6,0.0
where are,0.50226172665,0.5,143,bottom_up,70.0,80.4,True,100533.437044,101447.08651,-0.00452345330013,-10.4,0.032
where are the,0.507416128814,0.5,2609,bottom_up,1443.0,1577.3,True,1847028.42371,1902644.53911,-0.0148322576279,-134.3,0.588
where area,0.521453612213,0.5,1,bottom_up,0.9,0.9,False,784.60224197,854.950917333,-0.042907224425,0.0,0.0
where behind,0.519435186147,0.5,2,bottom_up,0.0,1.0,False,1350.26084007,1459.47637153,-0.0388703722943,-1.0,0.0
where can,0.499105297753,0.5,50,top_down,22.7,23.7,True,35880.4375418,35752.2576751,0.00178940449321,-1.0,0.011
where could,0.510157431594,0.5,44,bottom_up,28.8,31.9,True,32781.8833414,34141.4211156,-0.0203148631885,-3.1,0.01
where did,0.468488625521,0.5,81,top_down,47.9,51.0,True,64772.0774493,57091.8760979,0.0630227489576,-3.1,0.018
where direction,0.53209698627,0.5,2,bottom_up,0.6,1.6,False,1295.54148283,1473.28334798,-0.0641939725394,-1.0,0.0
where do,0.517641788867,0.5,134,bottom_up,82.8,88.4,True,94841.1215844,101778.567674,-0.0352835777337,-5.6,0.03
where does,0.500091299785,0.5,165,bottom_up,79.7,96.9,True,116426.094124,116468.620599,-0.000182599569641,-17.2,0.037
where else,0.476045445582,0.5,4,top_down,2.8,2.4,True,3154.34133492,2865.91616321,0.0479091088367,0.4,0.001
where exactly,0.454170339105,0.5,1,top_down,0.0,0.3,False,712.782264672,593.087158957,0.0916593217891,-0.3,0.0
where has,0.488460749138,0.5,11,top_down,9.6,9.6,True,9028.30689089,8620.98761718,0.0230785017231,0.0,0.002
where have,0.481990954693,0.5,6,top_down,3.3,4.5,True,4540.52203655,4224.81146038,0.0360180906149,-1.2,0.001
where in,0.503879766774,0.5,32,bottom_up,22.3,23.7,True,21799.517196,22140.4710085,-0.00775953354711,-1.4,0.007
where is,0.497234532361,0.5,1509,top_down,905.4,959.8,True,1130038.98629,1117607.39959,0.005530935279,-54.4,0.34
where is the,0.503937387113,0.5,6774,bottom_up,3375.9,3752.3,True,4837774.46469,4914571.99121,-0.00787477422633,-376.4,1.527
where it,0.533879394731,0.5,2,bottom_up,0.0,0.9,False,1264.56651246,1448.3933914,-0.0677587894629,-0.9,0.0
where kite,0.502584704664,0.5,2,bottom_up,0.3,0.0,False,1182.53000978,1194.81950252,-0.00516940932767,0.3,0.0
where might,0.502403272092,0.5,31,bottom_up,21.8,23.4,True,23094.5513358,23317.6335531,-0.00480654418333,-1.6,0.007
where on,0.50281719177,0.5,16,bottom_up,6.9,9.2,True,11477.6879081,11607.7601767,-0.00563438353902,-2.3,0.004
where room,0.524553705157,0.5,2,bottom_up,1.6,1.6,False,1343.5170485,1482.2848624,-0.0491074103145,0.0,0.0
where should,0.490487736686,0.5,10,top_down,3.4,3.1,True,7428.6317426,7151.25627477,0.0190245266289,0.3,0.002
where the,0.514615409297,0.5,14,bottom_up,8.3,7.4,True,10252.5102233,10869.9366357,-0.0292308185948,0.9,0.003
where these,0.501640930229,0.5,6,bottom_up,5.9,5.9,True,4137.65339261,4164.90121829,-0.00328186045838,0.0,0.001
where they,0.510195612107,0.5,6,bottom_up,4.8,5.8,True,4457.54677159,4643.12051881,-0.0203912242139,-1.0,0.001
where this,0.512338307844,0.5,3,bottom_up,2.3,2.3,True,2127.75925085,2235.42794444,-0.0246766156882,0.0,0.001
where truck,0.497248621476,0.5,2,top_down,1.6,1.6,False,1558.19654228,1541.14163727,0.0055027570478,0.0,0.0
where us,0.520079207177,0.5,4,bottom_up,1.6,1.9,True,2502.35845751,2711.74873462,-0.0401584143545,-0.3,0.001
where was,0.498579971908,0.5,596,top_down,418.7,438.8,True,458839.996953,456241.115181,0.00284005618443,-20.1,0.134
where were,0.487649701243,0.5,10,top_down,7.2,8.8,True,8408.39142203,8003.01975978,0.0247005975146,-1.6,0.002
where will,0.477376462645,0.5,15,top_down,6.8,8.8,True,11028.941681,10074.0911767,0.04524707471,-2.0,0.003
where won't,0.492932422988,0.5,2,top_down,1.0,1.0,False,1385.35312224,1346.7346409,0.0141351540247,0.0,0.0
where would,0.500759632802,0.5,105,bottom_up,66.7,73.4,True,79352.7199162,79594.2025085,-0.00151926560498,-6.7,0.024
where you,0.51483774407,0.5,2,bottom_up,0.9,2.0,False,1516.69746013,1609.46794452,-0.0296754881392,-1.1,0.0
where's the,0.496299932703,0.5,11,top_down,4.1,4.6,True,7755.50493002,7641.56454358,0.0074001345933,-0.5,0.002
whether both,0.499663226563,0.5,2,top_down,2.0,2.0,False,1176.38220719,1174.79857672,0.000673546873911,0.0,0.0
whether juicer,0.494935272252,0.5,1,top_down,1.0,0.9,False,863.073398121,845.763807695,0.0101294554959,0.1,0.0
whether the,0.496694597142,0.5,6,top_down,5.6,6.0,True,4673.02078158,4611.6416819,0.00661080571592,-0.4,0.001
which,0.509746253084,0.5,5382,bottom_up,3318.2,3630.6,True,3985946.018,4144427.37145,-0.0194925061686,-312.4,1.213
"while blurry,",0.486055061644,0.5,2,top_down,1.0,1.0,False,1439.16833277,1361.07003007,0.0278898767128,0.0,0.0
while both,0.516414829608,0.5,1,bottom_up,1.0,1.0,False,761.138336828,812.810542149,-0.0328296592165,0.0,0.0
while is,0.530303934508,0.5,2,bottom_up,2.0,2.0,False,1350.0240759,1524.22626402,-0.0606078690155,0.0,0.0
who all,0.515529883665,0.5,2,bottom_up,1.2,1.2,False,1380.47955763,1468.98320815,-0.0310597673299,0.0,0.0
who appears,0.48279421851,0.5,4,top_down,2.3,3.3,True,3133.99091938,2925.47521874,0.0344115629803,-1.0,0.001
who apt,0.525636195983,0.5,2,bottom_up,0.3,0.0,False,1334.99720576,1479.29257447,-0.0512723919654,0.3,0.0
who are,0.52641241569,0.5,132,bottom_up,68.9,84.9,True,100664.25896,111892.535802,-0.0528248313796,-16.0,0.03
who ate,0.467080703052,0.5,1,top_down,0.9,0.9,False,854.190062299,748.660626709,0.0658385938963,0.0,0.0
who believes,0.481025751564,0.5,1,top_down,0.9,0.9,False,768.050929844,711.889418177,0.0379484968716,0.0,0.0
who big,0.489387956145,0.5,2,top_down,1.2,1.2,False,1360.56861241,1304.01525079,0.0212240877091,0.0,0.0
who bought,0.482794530142,0.5,2,top_down,0.6,0.3,False,1532.2859754,1430.33925713,0.0344109397165,0.3,0.0
who brings,0.502068214071,0.5,2,bottom_up,2.0,2.0,False,1323.49164993,1334.48618425,-0.00413642814233,0.0,0.0
who brought,0.492587952877,0.5,1,top_down,0.3,0.9,False,761.347937196,739.105080254,0.0148240942458,-0.6,0.0
who built,0.504767373582,0.5,5,bottom_up,2.1,2.1,True,3611.87857532,3681.41831719,-0.00953474716467,0.0,0.001
who can,0.488524902763,0.5,9,top_down,2.1,2.4,True,6479.52174999,6188.78172165,0.0229501944747,-0.3,0.002
who can't,0.462121821938,0.5,2,top_down,1.0,1.0,False,1573.22768312,1351.64963536,0.0757563561248,0.0,0.0
who carries,0.500535952833,0.5,2,bottom_up,1.6,1.6,False,1632.04415542,1635.54670458,-0.001071905666,0.0,0.0
who casts,0.509444614252,0.5,1,bottom_up,0.9,0.9,False,747.48711957,776.269710518,-0.018889228504,0.0,0.0
who caters,0.511862764456,0.5,1,bottom_up,0.0,0.0,False,821.323950976,861.243759844,-0.0237255289111,0.0,0.0
who caught,0.490817997683,0.5,6,top_down,3.2,5.2,True,4852.14717996,4677.15110215,0.0183640046338,-2.0,0.001
who cleaned,0.459849838915,0.5,4,top_down,1.8,1.2,True,3070.05682607,2613.65308879,0.0803003221705,0.6,0.001
who collectively,0.483051897679,0.5,2,top_down,0.6,0.6,False,1422.95211918,1329.64937562,0.0338962046421,0.0,0.0
who cooked,0.483554746165,0.5,3,top_down,2.8,2.3,True,2269.7357881,2125.18462457,0.0328905076691,0.5,0.001
who copyrighted,0.501907257604,0.5,2,bottom_up,0.3,0.3,False,1659.68309891,1672.39335522,-0.00381451520874,0.0,0.0
who created,0.486205642314,0.5,3,top_down,2.2,2.2,True,2337.86436679,2212.33034013,0.0275887153728,0.0,0.001
who crosses,0.505373474715,0.5,2,bottom_up,1.0,2.0,False,1319.87011609,1348.54746488,-0.0107469494297,-1.0,0.0
who cuts,0.497400447287,0.5,1,top_down,1.0,0.0,False,707.608933119,700.289122698,0.00519910542582,1.0,0.0
who decorated,0.49001753816,0.5,1,top_down,0.0,0.6,False,758.258324213,728.573833656,0.0199649236801,-0.6,0.0
who did,0.493471128482,0.5,3,top_down,0.0,0.0,True,2297.25981924,2238.03905198,0.0130577430369,0.0,0.001
who died,0.485547664473,0.5,1,top_down,1.0,0.0,False,592.889366396,559.577685364,0.0289046710543,1.0,0.0
who do,0.487964790582,0.5,13,top_down,10.0,10.1,True,10289.3286971,9805.63451609,0.0240704188368,-0.1,0.003
who does,0.503871294339,0.5,64,bottom_up,21.9,26.7,True,45287.855333,45994.6179773,-0.00774258867773,-4.8,0.014
who doesn't,0.453677601879,0.5,3,top_down,1.3,1.6,True,2048.82885439,1701.3905425,0.0926447962412,-0.3,0.001
who drives,0.491682483745,0.5,5,top_down,4.0,5.0,True,3667.22969036,3547.2171329,0.0166350325107,-1.0,0.001
who else,0.54031304286,0.5,2,bottom_up,1.5,1.5,False,1499.81065455,1762.86763391,-0.0806260857192,0.0,0.0
who empties,0.505424909801,0.5,2,bottom_up,0.3,0.6,False,1527.97116654,1561.49127671,-0.0108498196019,-0.3,0.0
who fed,0.510046372274,0.5,2,bottom_up,0.6,0.6,False,1431.53516612,1490.24168195,-0.0200927445475,0.0,0.0
who feeds,0.564116066434,0.5,2,bottom_up,0.0,0.3,False,1332.51352771,1724.52396576,-0.128232132867,-0.3,0.0
who fixes,0.4802819623,0.5,2,top_down,0.0,0.3,False,1669.28240801,1542.61767419,0.0394360754002,-0.3,0.0
who flew,0.483446731031,0.5,2,top_down,0.6,0.6,False,1544.15862362,1445.19158744,0.0331065379382,0.0,0.0
who flies,0.491735205564,0.5,3,top_down,1.6,1.3,True,2503.69215034,2422.26805338,0.0165295888713,0.3,0.001
who found,0.475125436706,0.5,1,top_down,0.3,0.0,False,719.670489322,651.458042428,0.0497491265877,0.3,0.0
who founded,0.465391055315,0.5,2,top_down,1.3,1.3,False,1879.51769833,1636.16926691,0.0692178893708,0.0,0.0
who gave,0.501085655165,0.5,5,bottom_up,0.9,0.9,True,3586.72632089,3602.33600619,-0.00217131033017,0.0,0.001
who had,0.511510659392,0.5,2,bottom_up,1.6,1.3,False,1547.634172,1620.57041988,-0.0230213187834,0.3,0.0
who has,0.498575566206,0.5,158,top_down,82.6,96.0,True,115601.169471,114944.37574,0.00284886758811,-13.4,0.036
who have,0.531365434446,0.5,2,bottom_up,0.3,0.3,False,1204.39521133,1365.61413039,-0.0627308688921,0.0,0.0
who head,0.458203488463,0.5,1,top_down,0.9,0.9,False,871.376544222,736.93308064,0.0835930230745,0.0,0.0
who hit,0.506216331594,0.5,2,bottom_up,2.0,2.0,False,1199.61636683,1229.82074012,-0.0124326631875,0.0,0.0
who holds,0.497787109552,0.5,10,top_down,4.0,4.1,True,7336.43968808,7271.78687802,0.00442578089554,-0.1,0.002
who illustrated,0.478543976747,0.5,2,top_down,0.0,0.0,False,1591.86930088,1460.87000962,0.0429120465063,0.0,0.0
who in,0.515996143324,0.5,2,bottom_up,2.0,2.0,False,1730.02525758,1844.37861073,-0.0319922866478,0.0,0.0
who invented,0.476127946132,0.5,3,top_down,0.6,0.6,True,2221.52401904,2019.06106779,0.0477441077358,0.0,0.001
who is,0.495026971547,0.5,2154,top_down,1261.6,1384.7,True,1709101.45553,1675438.62726,0.0099460569053,-123.1,0.485
who just,0.492953385694,0.5,4,top_down,1.8,1.8,True,2628.35421873,2555.29979763,0.0140932286114,0.0,0.001
who kicked,0.504122896165,0.5,2,bottom_up,0.9,1.5,False,1182.72307627,1202.39022524,-0.00824579233091,-0.6,0.0
who killed,0.444245106526,0.5,1,top_down,0.0,0.0,False,725.367861338,579.825974751,0.111509786947,0.0,0.0
who left,0.493828906281,0.5,7,top_down,4.7,5.3,True,5008.02381431,4885.91101614,0.0123421874374,-0.6,0.002
who letter,0.534117495671,0.5,2,bottom_up,1.0,1.0,False,1245.56268325,1427.99271254,-0.0682349913421,0.0,0.0
who likely,0.480464185264,0.5,4,top_down,3.1,2.5,True,3300.63609007,3052.41214346,0.0390716294726,0.6,0.001
who likes,0.494846915398,0.5,2,top_down,1.3,1.3,False,1376.98806724,1348.89465863,0.010306169204,0.0,0.0
who lives,0.487182779282,0.5,1,top_down,0.9,0.9,False,719.686525863,683.711208821,0.0256344414366,0.0,0.0
who looks,0.502113375368,0.5,11,bottom_up,9.1,10.1,True,8323.48838789,8394.14967687,-0.00422675073544,-1.0,0.002
who loves,0.477850767753,0.5,1,top_down,0.0,0.0,False,921.044326048,842.904118508,0.0442984644938,0.0,0.0
who made,0.481490923057,0.5,53,top_down,28.9,30.8,True,38557.2836252,35804.5459739,0.0370181538864,-1.9,0.012
who maintains,0.491106899107,0.5,1,top_down,0.0,0.0,False,700.636225533,676.148455383,0.0177862017855,0.0,0.0
who make,0.519971023166,0.5,2,bottom_up,1.2,0.9,False,1319.67674988,1429.48384994,-0.0399420463319,0.3,0.0
who makes,0.474464871839,0.5,39,top_down,23.1,22.4,True,32296.8555129,29158.3237553,0.0510702563224,0.7,0.009
who manufactured,0.510794483998,0.5,12,bottom_up,3.8,5.4,True,7652.92434732,7990.65303884,-0.0215889679953,-1.6,0.003
who many,0.512026961106,0.5,33,bottom_up,20.4,20.7,True,18663.5068455,19583.4973083,-0.0240539222129,-0.3,0.007
who may,0.521717046285,0.5,2,bottom_up,1.9,1.9,False,1564.11126628,1706.15219206,-0.0434340925695,0.0,0.0
who meets,0.466328372196,0.5,2,top_down,1.3,1.3,False,1791.82737837,1565.71925708,0.0673432556081,0.0,0.0
who might,0.473638093945,0.5,7,top_down,3.3,2.9,True,5886.1706512,5296.57373719,0.0527238121097,0.4,0.002
who more,0.479068613132,0.5,2,top_down,0.3,0.3,False,1500.41529588,1379.83982735,0.0418627737358,0.0,0.0
who named,0.491619431501,0.5,2,top_down,1.0,1.0,False,1542.3593105,1491.50824084,0.0167611369971,0.0,0.0
who or,0.499591860866,0.5,1,top_down,1.0,1.0,False,933.552944235,932.030109331,0.000816278268121,0.0,0.0
who own's,0.484792946936,0.5,2,top_down,1.0,1.0,False,1665.45358998,1567.13722972,0.0304141061288,0.0,0.0
who owned,0.478134574921,0.5,2,top_down,1.0,1.0,False,1660.80031312,1521.6299329,0.0437308501577,0.0,0.0
who owns,0.47933966354,0.5,60,top_down,20.6,23.0,True,48937.1947455,45053.4385303,0.0413206729208,-2.4,0.014
who painted,0.489942692194,0.5,8,top_down,0.6,1.5,True,6107.98710593,5867.11257886,0.0201146156119,-0.9,0.002
who peed,0.463638595653,0.5,2,top_down,1.6,1.6,False,1532.46796389,1324.68758733,0.0727228086943,0.0,0.0
who photographed,0.487754301221,0.5,2,top_down,1.9,1.9,False,1603.73575904,1527.05823857,0.0244913975571,0.0,0.0
who planted,0.531507177969,0.5,2,bottom_up,0.3,1.0,False,1054.32858115,1196.14043688,-0.0630143559377,-0.7,0.0
who plays,0.485952097105,0.5,2,top_down,2.0,2.0,False,1779.84121637,1682.56220235,0.0280958057909,0.0,0.0
who prepared,0.464928641828,0.5,4,top_down,3.2,3.2,True,3043.56755191,2644.58507563,0.0701427163436,0.0,0.001
who pretending,0.46577567592,0.5,1,top_down,0.6,0.6,False,801.882494371,699.139563642,0.0684486481598,0.0,0.0
who probably,0.471526739304,0.5,2,top_down,1.0,1.0,False,1403.37209663,1252.14938573,0.0569465213913,0.0,0.0
who provides,0.44509442803,0.5,1,top_down,1.0,1.0,False,820.57889843,658.193238452,0.10981114394,0.0,0.0
who put,0.484344767425,0.5,14,top_down,8.2,8.5,True,10764.4639252,10110.8481927,0.0313104651496,-0.3,0.003
who ran,0.495679196208,0.5,2,top_down,0.0,0.6,False,1292.61731631,1270.46813761,0.00864160758479,-0.6,0.0
who represents,0.467596531367,0.5,2,top_down,1.0,2.0,False,1466.96129545,1288.39508721,0.0648069372658,-1.0,0.0
who ride,0.496549245452,0.5,1,top_down,0.6,0.6,False,678.233379006,668.935878124,0.00690150909605,0.0,0.0
who rides,0.525048594515,0.5,14,bottom_up,11.1,12.0,True,11121.2667292,12294.3218989,-0.0500971890305,-0.9,0.003
who roasted,0.462599685228,0.5,2,top_down,0.3,0.0,False,1581.40871707,1361.29279166,0.074800629545,0.3,0.0
who runs,0.528744723987,0.5,4,bottom_up,2.4,1.8,True,2181.7397528,2447.8948929,-0.0574894479739,0.6,0.001
who said,0.526156665974,0.5,1,bottom_up,0.3,0.3,False,751.684881881,834.672523413,-0.0523133319484,0.0,0.0
who seems,0.496718611245,0.5,2,top_down,0.6,0.9,False,1406.19796634,1387.86117783,0.00656277750928,-0.3,0.0
who shot,0.463964252318,0.5,2,top_down,0.0,0.0,False,1600.68075758,1385.46478309,0.0720714953642,0.0,0.0
who should,0.470721266922,0.5,3,top_down,0.9,0.9,True,2285.72125078,2032.83739882,0.0585574661557,0.0,0.001
who sits,0.523998623953,0.5,2,bottom_up,1.6,1.6,False,1283.90880722,1413.37080547,-0.0479972479068,0.0,0.0
who skinned,0.528701781578,0.5,1,bottom_up,0.3,0.3,False,679.964779835,762.783682298,-0.0574035631551,0.0,0.0
who sleeps,0.479139239605,0.5,2,top_down,1.9,1.9,False,1520.86664642,1399.04355236,0.0417215207901,0.0,0.0
who slept,0.454707884696,0.5,1,top_down,1.0,1.0,False,768.799668066,641.086238019,0.0905842306075,0.0,0.0
who sponsor,0.470644509512,0.5,2,top_down,0.0,0.0,False,2102.41333594,1869.23402338,0.0587109809758,0.0,0.0
who sponsored,0.461337031066,0.5,3,top_down,2.0,2.0,True,2610.1150265,2235.42880523,0.077325937869,0.0,0.001
who sponsors,0.479722021832,0.5,17,top_down,6.6,6.6,True,14718.2143931,13570.9214356,0.0405559563366,0.0,0.004
who sprayed,0.479556534747,0.5,2,top_down,2.0,2.0,False,1344.70979084,1239.06708526,0.0408869305067,0.0,0.0
who squats,0.494171094391,0.5,1,top_down,1.0,1.0,False,1024.28827822,1000.6815621,0.0116578112177,0.0,0.0
who stars,0.497891169862,0.5,5,top_down,0.3,0.0,True,3961.57223354,3928.29545202,0.00421766027622,0.3,0.001
who supposedly,0.460975999604,0.5,1,top_down,0.0,0.0,False,928.513861079,794.069660984,0.0780480007924,0.0,0.0
who swims,0.511009474197,0.5,1,bottom_up,0.6,0.6,False,832.933237001,870.439718198,-0.0220189483944,0.0,0.0
who takes,0.498994975809,0.5,3,top_down,1.3,1.3,True,2354.98698581,2345.53870175,0.00201004838267,0.0,0.001
who threw,0.495073467011,0.5,13,top_down,7.3,9.8,True,9314.87486224,9133.10569268,0.0098530659777,-2.5,0.003
who told,0.459815163463,0.5,1,top_down,0.0,0.3,False,713.437554531,607.291029975,0.0803696730738,-0.3,0.0
who took,0.495538479575,0.5,117,top_down,65.0,65.7,True,85711.5279016,84195.4410766,0.00892304085057,-0.7,0.026
who typically,0.528331056997,0.5,2,bottom_up,1.0,1.0,False,1392.39577727,1559.66582849,-0.0566621139947,0.0,0.0
who use,0.450656250911,0.5,2,top_down,0.6,1.6,False,1465.52781454,1202.25136192,0.0986874981789,-1.0,0.0
who used,0.471005752526,0.5,2,top_down,1.0,2.0,False,1520.81537109,1354.1031717,0.057988494948,-1.0,0.0
who uses,0.470108482737,0.5,18,top_down,9.0,10.8,True,14823.8589184,13151.4123125,0.0597830345253,-1.8,0.004
who usually,0.48825254625,0.5,2,top_down,1.5,1.9,False,1493.59221465,1425.01969774,0.0234949075003,-0.4,0.0
who wants,0.477363551068,0.5,2,top_down,1.3,1.3,False,1495.33115096,1365.7994763,0.0452728978642,0.0,0.0
who was,0.486126743008,0.5,33,top_down,16.6,17.4,True,28816.2411417,27260.3122684,0.0277465139838,-0.8,0.007
who wears,0.476914139487,0.5,14,top_down,9.6,11.3,True,11235.368043,10243.6450429,0.0461717210254,-1.7,0.003
who welcomes,0.50007532267,0.5,2,bottom_up,0.3,0.3,False,1439.16951319,1439.60318688,-0.000150645339589,0.0,0.0
who were,0.52190913971,0.5,2,bottom_up,0.0,0.0,False,1879.62650186,2051.89919332,-0.0438182794207,0.0,0.0
who will,0.497010047034,0.5,45,top_down,25.4,30.2,True,31945.7395546,31565.9456515,0.00597990593206,-4.8,0.01
who won,0.495131744353,0.5,6,top_down,3.2,3.2,True,4005.17175319,3927.93100855,0.00973651129435,0.0,0.001
who works,0.480461086953,0.5,7,top_down,1.2,2.1,True,5725.26702424,5294.63327671,0.0390778260938,-0.9,0.002
who would,0.506850664847,0.5,23,bottom_up,13.4,17.1,True,17154.3677923,17630.973218,-0.0137013296938,-3.7,0.005
who wrote,0.466434959171,0.5,23,top_down,2.4,2.7,True,19006.1657518,16614.9193971,0.0671300816571,-0.3,0.005
who's taller,0.57423911652,0.5,2,bottom_up,1.6,1.6,False,1376.60370732,1856.67525449,-0.14847823304,0.0,0.0
whom is,0.479389769627,0.5,4,top_down,3.2,2.5,True,3125.50400536,2878.03534714,0.0412204607462,0.7,0.001
whose apartment,0.490716008784,0.5,1,top_down,0.0,0.3,False,691.871395079,666.646459423,0.018567982432,-0.3,0.0
whose apt,0.506683664261,0.5,2,bottom_up,0.9,0.9,False,1409.85435742,1448.05699738,-0.0133673285219,0.0,0.0
whose ark,0.474791123892,0.5,1,top_down,0.0,0.0,False,893.032180011,807.305001318,0.0504177522166,0.0,0.0
whose attention,0.484171266503,0.5,2,top_down,1.3,1.3,False,1458.4773154,1368.96757219,0.0316574669932,0.0,0.0
whose ballpark,0.509794218915,0.5,2,bottom_up,0.9,0.9,False,1353.93116953,1408.0337476,-0.0195884378297,0.0,0.0
whose bathroom,0.507379845816,0.5,3,bottom_up,0.6,1.8,True,2084.17753877,2146.62284783,-0.0147596916311,-1.2,0.001
whose bed,0.528856637669,0.5,2,bottom_up,1.6,1.6,False,1290.1940887,1448.23797223,-0.0577132753388,0.0,0.0
whose bedroom,0.49865347559,0.5,2,top_down,0.6,0.3,False,1411.08714725,1403.50730698,0.00269304881903,0.3,0.0
whose bench,0.507963966685,0.5,2,bottom_up,0.3,0.9,False,1304.07709798,1346.29200039,-0.0159279333697,-0.6,0.0
whose bike,0.507788411449,0.5,3,bottom_up,0.9,1.5,True,1983.05798601,2045.81502742,-0.0155768228973,-0.6,0.001
whose bikes,0.522110537706,0.5,2,bottom_up,0.9,0.9,False,1498.82391143,1637.51624604,-0.044221075411,0.0,0.0
whose birthday,0.485756803819,0.5,48,top_down,17.8,16.2,True,37685.2819929,35597.7138207,0.0284863923617,1.6,0.011
whose blood,0.413131559016,0.5,2,top_down,0.3,0.3,False,1337.61593141,941.627316304,0.173736881968,0.0,0.0
whose boat,0.467292916988,0.5,2,top_down,0.0,0.0,False,1763.82721896,1547.23673196,0.065414166023,0.0,0.0
whose book,0.485340880615,0.5,2,top_down,0.6,0.6,False,1624.95257179,1532.38499513,0.0293182387692,0.0,0.0
whose bust,0.480664030161,0.5,2,top_down,0.3,0.3,False,1521.43576763,1408.14326403,0.0386719396786,0.0,0.0
whose cat,0.50376123765,0.5,3,bottom_up,1.5,1.5,True,1863.18311917,1891.42708167,-0.00752247530002,0.0,0.001
whose child,0.491939268629,0.5,2,top_down,0.0,0.3,False,1472.83435455,1426.09930359,0.0161214627422,-0.3,0.0
whose cleaners,0.4799971859,0.5,2,top_down,0.0,0.0,False,1851.4181809,1708.98212983,0.0400056281991,0.0,0.0
whose concert,0.500463616396,0.5,1,bottom_up,0.0,0.0,False,926.794839993,928.515144251,-0.000927232792692,0.0,0.0
whose corner,0.466334580706,0.5,2,top_down,0.0,0.0,False,1883.65734371,1646.00239366,0.0673308385888,0.0,0.0
